RESPOND_ID,EXAMIN_BEGIN_DE,LSR_CLTUR_ACT_WHOLE_SATSFC_VALUE,LSR_CLTUR_ACT_SATSFC_IMPRTY_RESN_CN,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,HSHLD_INCOME_DGREE_NM,ANSWRR_OC_AREA_NM
"53340579","20240122","만족하는 편이다","인프라가 잘 되어 있어서","F","30대","없음/모름/무응답","강원"
"53340866","20240122","만족하는 편이다","시간도 있고 여유가 있어서 마음이 편함","M","40대","300~500만원 미만","부산"
"53340889","20240122","보통이다","항상 비슷한편이라","F","40대","300~500만원 미만","강원"
"53341011","20240122","만족하는 편이다","혼자 살아서 자유롭다","F","19~29세","없음/모름/무응답","서울"
"53341072","20240122","보통이다","마음이 편하지 않다","M","60대","500~700만원 미만","전남"
"53341103","20240122","보통이다","좋지도 않고 나쁘지도 않고 무난했기 때문이다","F","19~29세","700만원 이상","서울"
"53341190","20240122","보통이다","고정적으로 활동","M","40대","300만원 미만","대구"
"53341222","20240122","만족하는 편이다","모든 것들이 가까이 있어서","F","40대","300~500만원 미만","부산"
"53341303","20240122","보통이다","별할일없이 보내서","F","40대","700만원 이상","서울"
"53341339","20240122","만족하는 편이다","시간적 금전적으로 어느정도 여유가 있어서","M","50대","300~500만원 미만","세종"
"53341387","20240122","보통이다","무난하다","F","19~29세","700만원 이상","경북"
"53341508","20240122","보통이다","별무리없이 즐기고있기에","M","60대","700만원 이상","경기"
"53341739","20240122","보통이다","특별히 여가생활에 만족하지 못하므로","M","50대","300~500만원 미만","광주"
"53341793","20240122","만족하는 편이다","지인들과의 여행","F","50대","300~500만원 미만","서울"
"53341815","20240122","불만족하는 편이다","자금부족","M","60대","없음/모름/무응답","서울"
"53341869","20240122","보통이다","현재 위치가 인프라가 갖춰있지않아 만족하는편은 아니다.","F","40대","300만원 미만","경기"
"53341902","20240122","보통이다","보통이라서 (특별히 여가생활을 즐기고 있지 않아서 )","M","40대","700만원 이상","경기"
"53341948","20240122","불만족하는 편이다","다쳐서 수술 입원 재활치료 중이라 특별한 여가활동을 못함.","M","50대","500~700만원 미만","대구"
